Name,Address,City,CountryCode,Weekdays,Start_Hours,Start_Minutes,End_Hour,End_Minutes,Rating
Golden Chick,8910 Westheimer Rd,Houston,US,3,12,00,22,00,4.0
Golden Chick,8910 Westheimer Rd,Houston,US,4,12,00,22,00,4.0
Golden Chick,8910 Westheimer Rd,Houston,US,5,12,00,22,00,4.0
Golden Chick,8910 Westheimer Rd,Houston,US,6,12,00,22,00,4.0
Golden Drum,Shop 1,Canberra,AU,0,11,00,01,00,4.5
Golden Drum,Shop 1,Canberra,AU,1,11,00,01,00,4.5
Golden Drum,Shop 1,Canberra,AU,2,11,00,01,00,4.5
Golden Drum,Shop 1,Canberra,AU,3,11,00,01,00,4.5
Golden Drum,Shop 1,Canberra,AU,4,11,00,03,00,4.5
Golden Drum,Shop 1,Canberra,AU,5,11,00,03,00,4.5
Golden Drum,Shop 1,Canberra,AU,6,11,00,01,00,4.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,0,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,0,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,1,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,1,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,2,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,2,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,3,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,3,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,4,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,4,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,5,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,5,17,00,21,00,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,6,11,30,14,30,3.5
Golden Fleece Restaurant,525 Monroe St,Detroit,US,6,17,00,21,00,3.5
Golden Garlic,1530 S De Anza Blvd,San Jose,US,0,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,0,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,1,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,1,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,2,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,2,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,3,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,3,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,4,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,4,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,5,11,00,14,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,5,17,00,21,30,4.0
Golden Garlic,1530 S De Anza Blvd,San Jose,US,6,12,00,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,0,11,00,14,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,0,16,30,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,1,11,00,14,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,1,16,30,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,2,11,00,14,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,2,16,30,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,3,11,00,14,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,3,16,30,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,4,11,00,14,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,4,16,30,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,5,12,00,20,30,4.0
Golden Garlic,3082 Landess Ave,San Jose,US,6,12,00,20,30,4.0
Golden House Chinese Restaurant,7108 Santa Teresa Blvd,San Jose,US,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,4.0
Golden King Restaurant,13 Dundas Crt,Phillip,AU,1,17,00,23,00,4.0
Golden King Restaurant,13 Dundas Crt,Phillip,AU,2,17,00,23,00,4.0
Golden King Restaurant,13 Dundas Crt,Phillip,AU,3,17,00,01,00,4.0
Golden King Restaurant,13 Dundas Crt,Phillip,AU,4,17,00,02,00,4.0
Golden King Restaurant,13 Dundas Crt,Phillip,AU,5,19,00,03,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,0,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,0,16,30,21,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,1,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,1,16,30,21,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,2,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,2,16,30,21,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,3,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,3,16,30,21,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,4,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,4,16,30,21,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,5,11,00,15,00,4.0
Golden Monkey,389 Lonsdale St,Melbourne,AU,5,16,30,21,00,4.0
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,0,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,1,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,2,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,3,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,4,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,5,11,30,22,00,4.5
Golden Thai Kitchen,1820 N 75th Ave,Phoenix,US,6,11,30,22,00,4.5
Golden Union Fish Bar,38 Poland Street,London,GB,0,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,1,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,2,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,3,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,4,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,5,11,00,22,00,4.0
Golden Union Fish Bar,38 Poland Street,London,GB,6,11,00,22,00,4.0
Golden Wok,3468 Ella Blvd,Houston,US,1,11,30,21,30,4.0
Golden Wok,3468 Ella Blvd,Houston,US,2,11,30,21,30,4.0
Golden Wok,3468 Ella Blvd,Houston,US,3,11,30,21,30,4.0
Golden Wok,3468 Ella Blvd,Houston,US,4,11,30,22,30,4.0
Golden Wok,3468 Ella Blvd,Houston,US,5,16,30,22,30,4.0
Golden Wok,3468 Ella Blvd,Houston,US,6,16,30,21,00,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,0,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,0,17,00,21,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,1,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,1,17,00,21,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,2,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,2,17,00,21,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,3,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,3,17,00,21,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,4,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,4,17,00,21,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,5,11,30,14,30,4.0
GoldinBlack,621 Queen Anne Ave N,Seattle,US,5,17,00,21,30,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,0,08,30,18,00,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,1,08,30,18,00,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,2,08,30,18,00,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,3,08,30,18,00,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,4,08,30,18,00,4.0
Gombei Japanese Restaurant,193 Jackson St,San Jose,US,5,08,30,17,00,4.0
Gonellas Foods,295 S Oakwood,Detroit,US,0,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,1,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,2,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,3,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,4,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,5,10,00,22,00,4.5
Gonellas Foods,295 S Oakwood,Detroit,US,6,10,00,22,00,4.5
Gong De Lin,264 Swanston St,Melbourne,AU,1,11,00,23,00,3.5
Gong De Lin,264 Swanston St,Melbourne,AU,2,11,00,23,00,3.5
Gong De Lin,264 Swanston St,Melbourne,AU,3,11,00,23,00,3.5
Gong De Lin,264 Swanston St,Melbourne,AU,4,11,00,23,00,3.5
Gong De Lin,264 Swanston St,Melbourne,AU,5,11,00,23,00,3.5
Gong De Lin,264 Swanston St,Melbourne,AU,6,11,00,23,00,3.5
Good Dog Houston,903 Studewood St,Houston,US,0,11,00,22,00,4.0
Good Dog Houston,903 Studewood St,Houston,US,1,11,00,22,00,4.0
Good Dog Houston,903 Studewood St,Houston,US,3,11,00,22,00,4.0
Good Dog Houston,903 Studewood St,Houston,US,4,11,00,23,00,4.0
Good Dog Houston,903 Studewood St,Houston,US,5,11,00,23,00,4.0
Good Dog Houston,903 Studewood St,Houston,US,6,11,00,21,00,4.0
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,0,10,00,20,00,4.5
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,1,10,00,20,00,4.5
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,2,10,00,20,00,4.5
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,3,10,00,20,00,4.5
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,4,10,00,20,00,4.5
Good Fella Korean Bistro,5035 S Fort Apache Rd,Las Vegas,US,5,10,00,20,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,0,11,00,23,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,1,11,00,23,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,2,11,00,23,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,3,11,00,02,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,4,11,00,02,00,4.5
Good Fellas Grill,15414 N 19th Ave,Phoenix,US,5,11,00,02,00,4.5
Good Life,28 Kingston St,Boston,US,0,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,1,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,2,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,3,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,4,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,5,07,00,18,30,3.5
Good Life,28 Kingston St,Boston,US,6,07,00,18,30,3.5
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,0,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,1,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,2,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,3,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,4,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,5,11,30,22,00,4.0
Good Mong Kok Bakery,1039 Stockton St,San Francisco,US,6,11,30,21,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,0,11,00,22,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,1,11,00,22,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,2,11,00,22,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,3,11,00,22,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,4,11,00,23,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,5,11,00,23,00,4.0
Good Stuff Eatery,3291 M St NW,Washington,US,6,11,00,22,00,4.0
Goode Company Seafood,2621 Westpark Dr,Houston,US,1,11,00,23,00,4.0
Goode Company Seafood,2621 Westpark Dr,Houston,US,2,11,00,00,00,4.0
Goode Company Seafood,2621 Westpark Dr,Houston,US,3,11,00,00,00,4.0
Goode Company Seafood,2621 Westpark Dr,Houston,US,4,11,00,02,00,4.0
Goode Company Seafood,2621 Westpark Dr,Houston,US,5,16,00,02,00,4.0
Goode Company Armadillo Palace,5015 Kirby Dr,Houston,US,0,12,00,22,30,4.0
Goode Company Armadillo Palace,5015 Kirby Dr,Houston,US,1,12,00,22,30,4.0
Goode Company Armadillo Palace,5015 Kirby Dr,Houston,US,2,12,00,22,30,4.0
Goode Company Armadillo Palace,5015 Kirby Dr,Houston,US,3,12,00,22,30,4.0
Goode Company Armadillo Palace,5015 Kirby Dr,Houston,US,4,12,00,22,30,4.0
Goodman,3 South Quay,London,GB,0,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,1,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,2,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,3,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,4,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,5,11,30,01,00,4.5
Goodman,3 South Quay,London,GB,6,11,30,23,30,4.5
Goong Korean BBQ Restaurant,7729 S Rainbow Blvd,Las Vegas,US,2,17,45,20,30,4.5
Goong Korean BBQ Restaurant,7729 S Rainbow Blvd,Las Vegas,US,3,17,45,20,30,4.5
Goong Korean BBQ Restaurant,7729 S Rainbow Blvd,Las Vegas,US,4,17,45,20,30,4.5
Goong Korean BBQ Restaurant,7729 S Rainbow Blvd,Las Vegas,US,5,17,45,20,30,4.5
Goosefoot,2656 W Lawrence Ave,Chicago,US,0,11,30,21,00,4.5
Goosefoot,2656 W Lawrence Ave,Chicago,US,1,11,30,21,00,4.5
Goosefoot,2656 W Lawrence Ave,Chicago,US,2,11,30,21,00,4.5
Goosefoot,2656 W Lawrence Ave,Chicago,US,3,11,30,21,00,4.5
Goosefoot,2656 W Lawrence Ave,Chicago,US,4,11,30,21,30,4.5
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,0,10,30,21,00,4.0
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,1,10,30,21,00,4.0
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,2,10,30,21,00,4.0
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,3,10,30,21,00,4.0
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,4,10,30,21,00,4.0
Gopal's Vegetarian Restaurant,139 Swanston St,Melbourne,AU,5,10,30,21,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,0,07,00,03,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,1,07,00,03,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,2,07,00,03,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,3,07,00,03,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,4,07,00,04,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,5,07,00,04,00,4.0
Gordas Baja Taco,3424 W Southern Ave,Phoenix,US,6,07,00,04,00,4.0
Gorditas Aguascalientes,3810 Irvington Blvd,Houston,US,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,4.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,0,11,30,22,00,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,1,11,30,22,00,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,2,11,30,22,00,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,3,11,30,22,30,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,4,11,30,23,00,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,5,11,30,23,30,3.0
Gordon Biersch Bar,1 Detroit Metropolitan Airport,Detroit,US,6,11,30,22,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,0,11,00,00,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,1,11,00,00,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,2,11,00,00,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,3,11,00,00,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,4,11,00,02,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,5,11,00,02,00,3.0
Gordon Biersch Brewery Restaurant,33 E San Fernando St,San Jose,US,6,11,00,00,00,3.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,0,16,30,22,30,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,1,16,30,22,30,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,2,16,30,22,30,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,3,16,30,22,30,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,4,16,30,00,00,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,5,16,30,00,00,4.0
Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,US,6,16,30,22,30,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,0,07,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,1,07,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,2,07,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,3,07,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,4,07,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,5,08,00,23,00,4.0
Gordon Ramsay Steak,Paris Las Vegas Hotel & Casino,Las Vegas,US,6,08,00,15,00,4.0
Gordon St. Garage,16 Gordon St,West Perth,AU,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,3.5
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,0,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,1,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,2,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,3,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,4,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,5,08,00,21,00,4.0
Gordon's Cafe,304-306 Little Collins St,Melbourne,AU,6,08,00,21,00,4.0
Gordos,433 Valley Ave,Birmingham,US,0,11,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,0,17,00,21,30,4.5
Gordos,433 Valley Ave,Birmingham,US,1,11,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,1,17,00,21,30,4.5
Gordos,433 Valley Ave,Birmingham,US,2,11,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,2,17,00,21,30,4.5
Gordos,433 Valley Ave,Birmingham,US,3,11,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,3,17,00,21,30,4.5
Gordos,433 Valley Ave,Birmingham,US,4,11,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,4,17,00,21,30,4.5
Gordos,433 Valley Ave,Birmingham,US,5,12,30,15,00,4.5
Gordos,433 Valley Ave,Birmingham,US,5,17,00,21,00,4.5
Goshu Ramen Tei,5 York St,Sydney,AU,0,07,00,17,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,1,07,00,17,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,2,07,00,17,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,3,07,00,17,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,4,07,00,17,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,5,09,00,16,00,3.5
Goshu Ramen Tei,5 York St,Sydney,AU,6,09,00,16,00,3.5
Gotan,130 Franklin St,New York,US,0,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,1,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,2,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,3,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,4,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,5,11,00,21,00,4.5
Gotan,130 Franklin St,New York,US,6,11,00,21,00,4.5
Gotta Eatta Pita - San Jose,86 N Market St,San Jose,US,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,4.5
Gourmet Burger Shack,418 Murray St,Perth,AU,0,11,00,00,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,1,11,00,00,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,2,11,00,00,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,3,11,00,00,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,4,11,00,01,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,5,11,00,01,00,3.5
Gourmet Burger Shack,418 Murray St,Perth,AU,6,11,00,00,00,3.5
Gourmet China House,55 Beach St,Boston,US,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,3.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,0,11,00,00,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,1,11,00,00,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,2,11,00,00,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,3,11,00,00,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,4,11,00,01,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,5,11,00,01,00,4.5
Gourmet Deli,500 Renaissance Ctr Ste 1402,Detroit,US,6,11,00,00,00,4.5
Gourmet Dumpling House,52 Beach St,Boston,US,0,11,30,22,00,3.5
Gourmet Dumpling House,52 Beach St,Boston,US,2,11,30,22,00,3.5
Gourmet Dumpling House,52 Beach St,Boston,US,3,11,30,22,00,3.5
Gourmet Dumpling House,52 Beach St,Boston,US,4,11,30,22,00,3.5
Gourmet Dumpling House,52 Beach St,Boston,US,5,11,30,22,00,3.5
Gourmet Dumpling House,52 Beach St,Boston,US,6,11,30,22,00,3.5
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,0,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,0,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,1,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,1,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,2,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,2,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,3,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,3,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,4,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,4,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,5,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,5,17,30,21,30,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,6,11,00,16,00,4.0
Gourmet Noodle Bowl,707 8th Ave S,Seattle,US,6,17,30,21,30,4.0
Gourmet Noodle House,3751 Geary St,San Francisco,US,0,10,00,21,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,1,10,00,21,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,2,10,00,21,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,3,10,00,21,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,4,10,00,22,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,5,09,00,22,00,3.5
Gourmet Noodle House,3751 Geary St,San Francisco,US,6,09,00,21,00,3.5
Govea's Restaurant,1996 Tully Rd,San Jose,US,0,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,1,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,2,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,3,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,4,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,5,06,30,22,00,4.0
Govea's Restaurant,1996 Tully Rd,San Jose,US,6,06,30,22,00,4.0
Gowings Bar & Grill,49 Market St,Sydney,AU,0,07,00,17,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,1,07,00,17,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,2,07,00,17,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,3,07,00,17,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,4,07,00,17,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,5,09,00,15,00,3.5
Gowings Bar & Grill,49 Market St,Sydney,AU,6,09,00,15,00,3.5
Gozleme Cafe,31 London Circuit,Canberra,AU,1,11,00,22,00,4.5
Gozleme Cafe,31 London Circuit,Canberra,AU,2,11,00,22,00,4.5
Gozleme Cafe,31 London Circuit,Canberra,AU,3,11,00,22,00,4.5
Gozleme Cafe,31 London Circuit,Canberra,AU,4,11,00,23,00,4.5
Gozleme Cafe,31 London Circuit,Canberra,AU,5,10,30,23,00,4.5
Gozleme Cafe,31 London Circuit,Canberra,AU,6,10,30,22,00,4.5
Gozo,30 S Broadway,Denver,US,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated,4.0
Gökyüzü,26-27 Grand Parade,London,GB,0,12,00,15,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,0,18,00,22,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,1,12,00,15,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,1,18,00,22,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,2,12,00,15,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,2,18,00,22,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,3,12,00,15,00,4.5
Gökyüzü,26-27 Grand Parade,London,GB,3,18,00,22,00,4.5
